Feature ID	Taxon	Confidence
a5114e883fc2d9a1cb3d39dedc74b9c6	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.9979867890735564
2446d616654d6cb247dbafa69eddf1a4	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae	0.9973569763333165
aef0a80e08e5d02036d5abf6d4ea4b8e	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter	0.9999997554023745
200bf55db7b96f6d07a15551154d464c	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae	0.9972074199134165
bc86b32c6270e6a50e7ef935cab7f47b	d__Eukaryota; p__Cercozoa; c__Cercomonadidae; o__Cercomonadidae; f__Cercomonadidae; g__Cercomonas	0.9129018247426074
751533e2b6e60de50cea440f81087d73	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Spirosoma	0.9999999997987241
cf02623a3d4f410ff5c1db1f780b6ae7	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41; s__uncultured_Acidobacteriaceae	0.8509074218041406
292cd68d4d6900736e3c4dbda5be9e6c	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_Acidobacteria	0.7865050036391346
f46d8ef0ffe8d0620bb81917611525d6	d__Bacteria; p__Chloroflexi; c__JG30-KF-CM66; o__JG30-KF-CM66; f__JG30-KF-CM66; g__JG30-KF-CM66	0.999999511554639
90ff88f4b2fc21857ea8c9dd53089d75	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage	0.9982976716607557
4b07b20c20c47306cc358aee0034284e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter	0.9990115199094294
b92218ec41f854d062b14e9a6432647e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__metagenome	0.8935979550849873
3e608ff325e3f9e6245f435322e8b2fa	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	0.7177008827615441
4e953eea606fca9e4db03131590d8e77	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__uncultured; s__uncultured_bacterium	0.927369385158546
135797b367b3c1eabbbb008e6daca41f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Edaphobaculum; s__Spumella-like_flagellate	0.9909486190401201
3a3c28efbaab91fb31ebd7a0498497a9	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_bacterium	0.817551763989503
8f9f48d35fe2044fe2030bf8cb372215	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__Ohtaekwangia; s__metagenome	0.9990982705665898
